"Wavelength (nm)","Spectral Radiance (uW/cm2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 (uW/cm2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 %","Spectral Radiance (W/m2-sr-nm)","Expanded Spectral Radiance Uncertainty k=2 (W/m2-sr-nm)"
873,80.24745994581,0.8645216899198,1.07731969398608,0.8024745994581,0.008645216899198
874,80.2689670049,0.8661046160913,1.07900306732293,0.802689670049,0.008661046160913
875,80.28236197776,0.8655116947784,1.07808449260395,0.8028236197776,0.008655116947784
876,80.29101945124,0.8633497253528,1.07527558032453,0.8029101945124,0.008633497253528
877,80.2843075721,0.8634159780889,1.07544799749752,0.802843075721,0.008634159780889
878,80.26576077729,0.8644817036575,1.07702424456692,0.8026576077729,0.008644817036575
879,80.24209417815,0.8652293439879,1.07827363287274,0.8024209417815,0.008652293439879
880,80.21921380799,0.8642774279387,1.07739453793128,0.8021921380799,0.008642774279387
881,80.19250875946,0.8636213348503,1.07693517537998,0.8019250875946,0.008636213348503
882,80.19172732858,0.8641840655628,1.07764740123612,0.8019172732858,0.008641840655628
883,80.2065337908,0.8646040808185,1.07797213014294,0.802065337908,0.008646040808185
884,80.21039029403,0.863891707933,1.0770321709771,0.8021039029403,0.00863891707933
885,80.24754718869,0.8647523490659,1.07760595726691,0.8024754718869,0.008647523490659
886,80.3143937677,0.8654425046644,1.07756837107878,0.803143937677,0.008654425046644
887,80.39582649544,0.8655423339977,1.07660107710541,0.8039582649544,0.008655423339977
888,80.46730838191,0.8667613239097,1.07715958361117,0.8046730838191,0.008667613239097
889,80.55672926395,0.8672377208595,1.07655527822875,0.8055672926395,0.008672377208595
890,80.6493932326,0.8681252417419,1.07641881351562,0.806493932326,0.008681252417419
891,80.73001452762,0.869771174217,1.07738265539321,0.8073001452762,0.00869771174217
892,80.78551563185,0.8698036854307,1.07668271796953,0.8078551563185,0.008698036854307
893,80.81543770122,0.8692349527821,1.07558033156452,0.8081543770122,0.008692349527821
894,80.82764513038,0.8689904337248,1.07511536717798,0.8082764513038,0.008689904337248
895,80.82885378938,0.8693316985775,1.07552149736376,0.8082885378938,0.008693316985775
896,80.82682455787,0.8696887422635,1.075990238415,0.8082682455787,0.008696887422635
897,80.83690373725,0.8699882970936,1.07622664509935,0.8083690373725,0.008699882970936
898,80.84115167932,0.8709824734583,1.07739988281378,0.8084115167932,0.008709824734583
899,80.83062757179,0.8719825187895,1.07877737063843,0.8083062757179,0.008719825187895
900,80.83644489261,0.8711816555261,1.0777090168716,0.8083644489261,0.008711816555261
901,80.83425302926,0.8700411825745,1.07632736119868,0.8083425302926,0.008700411825745
902,80.830988794,0.8689184781749,1.07498187407971,0.80830988794,0.008689184781749
903,80.83515347333,0.8694199215694,1.07554681869473,0.8083515347333,0.008694199215694
904,80.84328573918,0.8713392397812,1.07781274822544,0.8084328573918,0.008713392397812
905,80.84163535607,0.8718584029462,1.07847694953976,0.8084163535607,0.008718584029462
906,80.84562386434,0.8720117387961,1.07861340801742,0.8084562386434,0.008720117387961
907,80.8749601215,0.8708352987176,1.07676751544523,0.808749601215,0.008708352987176
908,80.90352632702,0.8720879312095,1.07793562382489,0.8090352632702,0.008720879312095
909,80.91699512633,0.8722252559095,1.07792590981382,0.8091699512633,0.008722252559095
910,80.92165289956,0.8718877812934,1.07744682671718,0.8092165289956,0.008718877812934
911,80.93021561343,0.8726518241012,1.07827690496896,0.8093021561343,0.008726518241012
912,80.93970960197,0.8716999776327,1.07697443185722,0.8093970960197,0.008716999776327
913,80.95657279295,0.8722814759122,1.07746838313314,0.8095657279295,0.008722814759122
914,80.97857713692,0.8742738327672,1.07963595271495,0.8097857713692,0.008742738327672
915,80.99931370411,0.8773125186865,1.08311105189276,0.8099931370411,0.008773125186865
916,80.9822090057,0.8773450436586,1.08337998485179,0.809822090057,0.008773450436586
917,80.9747774314,0.8754198599637,1.08110190325047,0.809747774314,0.008754198599637
918,80.98326763099,0.873957296662,1.07918255490047,0.8098326763099,0.00873957296662
919,80.99803150836,0.8781044491983,1.08410591325009,0.8099803150836,0.008781044491983
920,81.0186243052,0.8746249484653,1.07953566968819,0.810186243052,0.008746249484653
921,81.04689295095,0.8760929659709,1.08097045311918,0.8104689295095,0.008760929659709
922,81.0772543779,0.8791048979369,1.08428054783331,0.810772543779,0.008791048979369
923,81.10175161528,0.8773029600286,1.08173121117067,0.8110175161528,0.008773029600286
924,81.1343478142,0.8779262236777,1.08206480649623,0.811343478142,0.008779262236777
925,81.16094507855,0.8776104450104,1.08132112577179,0.8116094507855,0.008776104450104
926,81.16718919732,0.8774766088789,1.08107305126179,0.8116718919732,0.008774766088789
927,81.14133736218,0.8779699323873,1.08202546436771,0.8114133736218,0.008779699323873
928,81.14464331289,0.8787501949723,1.0829429511248,0.8114464331289,0.008787501949723
929,81.15180179027,0.8774011310352,1.08118502815596,0.8115180179027,0.008774011310352
930,81.15804869458,0.8788876760337,1.08293347384582,0.8115804869458,0.008788876760337
931,81.1648800774,0.8816153594543,1.08620299643587,0.811648800774,0.008816153594543
932,81.15892964611,0.8781426066287,1.08200368148989,0.8115892964611,0.008781426066287
933,81.1684763779,0.8779671965703,1.0816603141381,0.811684763779,0.008779671965703
934,81.19238094645,0.8816674318342,1.08589922053856,0.8119238094645,0.008816674318342
935,81.22001279464,0.8692810031158,1.07027932304533,0.8122001279464,0.008692810031158
936,81.26342814098,0.8664919317612,1.066275385599,0.8126342814098,0.008664919317612
937,81.28080363614,0.8815779388397,1.08460780332113,0.8128080363614,0.008815779388397
938,81.2638773713,0.883570894737,1.08728616369104,0.812638773713,0.00883570894737
939,81.22498375568,0.8707908671464,1.0720726885778,0.8122498375568,0.008707908671464
940,81.24538963726,0.8703520963318,1.07126336671865,0.8124538963726,0.008703520963318
941,81.23139883383,0.8842109141714,1.0885087870765,0.8123139883383,0.008842109141714
942,81.21296279462,0.8810229850214,1.08483049343911,0.8121296279462,0.008810229850214
943,81.21532151869,0.8692317715015,1.07028052742667,0.8121532151869,0.008692317715015
944,81.20396318853,0.8814645089662,1.08549444430405,0.8120396318853,0.008814645089662
945,81.17652191432,0.8689156961454,1.07040271701037,0.8117652191432,0.008689156961454
946,81.14839288745,0.87520035436,1.07851840710373,0.8114839288745,0.0087520035436
947,81.13188756702,0.8678674376945,1.0696995518286,0.8113188756702,0.008678674376945
948,81.12800432031,0.8666918083334,1.06830164946684,0.8112800432031,0.008666918083334
949,81.14223895117,0.8712417085121,1.07372155337789,0.8114223895117,0.008712417085121
950,81.14388143351,0.870520477798,1.07281099008224,0.8114388143351,0.00870520477798
951,81.12388169959,0.8676401236929,1.0695249111795,0.8112388169959,0.008676401236929
952,81.12536837972,0.8697034052313,1.07204863608202,0.8112536837972,0.008697034052313
953,81.09175565969,0.874893669548,1.07889348606483,0.8109175565969,0.00874893669548
954,81.08227883293,0.8733854662375,1.07715949626565,0.8108227883293,0.008733854662375
955,81.09410909352,0.8686477932671,1.07116016561123,0.8109410909352,0.008686477932671
956,81.06216098388,0.8738030011611,1.07794190354099,0.8106216098388,0.008738030011611
957,81.06559055036,0.8708315615126,1.07423082420107,0.8106559055036,0.008708315615126
958,81.07406982146,0.8707049256781,1.07396227621921,0.8107406982146,0.008707049256781
959,81.07746487331,0.8725665524627,1.07621341371015,0.8107746487331,0.008725665524627
960,81.07206827495,0.8760579711543,1.08059161409724,0.8107206827495,0.008760579711543
961,81.05539878753,0.871701107626,1.0754386760973,0.8105539878753,0.00871701107626
962,81.04264840543,0.8703646179698,1.07395875516759,0.8104264840543,0.008703646179698
963,81.02793175508,0.874315876552,1.07903022774265,0.8102793175508,0.00874315876552
964,81.00000535474,0.869218228188,1.07310885274791,0.8100000535474,0.00869218228188
965,80.96688924234,0.8721163263208,1.07712712502822,0.8096688924234,0.008721163263208
966,80.99341665529,0.8762532903376,1.08188211650208,0.8099341665529,0.008762532903376
967,81.01925483416,0.8767530327757,1.08215390843861,0.8101925483416,0.008767530327757
968,80.99898902297,0.8806040784343,1.08717909822871,0.8099898902297,0.008806040784343
969,80.965968754,0.8692929972716,1.07365231423684,0.80965968754,0.008692929972716
970,80.99022367193,0.8683339784895,1.07214666057337,0.8099022367193,0.008683339784895
971,80.99486205501,0.8702069119511,1.07439767149683,0.8099486205501,0.008702069119511
972,80.95948739611,0.8717861182939,1.07681773481163,0.8095948739611,0.008717861182939
973,80.9203406912,0.8768032578635,1.08353876216299,0.809203406912,0.008768032578635
974,80.87524313479,0.870116072268,1.07587444382433,0.8087524313479,0.00870116072268
975,80.86188385646,0.8705657527629,1.07660829953982,0.8086188385646,0.008705657527629
976,80.8669778232,0.8764362981981,1.08379999078766,0.808669778232,0.008764362981981
977,80.85890366941,0.8720999689422,1.0785453788834,0.8085890366941,0.008720999689422
978,80.83240769957,0.8731357909933,1.08018035815348,0.8083240769957,0.008731357909933
979,80.794542307,0.877787800184,1.08644442448676,0.80794542307,0.00877787800184
980,80.77635960558,0.8782762236841,1.0872936437995,0.8077635960558,0.008782762236841
981,80.78537126553,0.8825014258172,1.0924025129705,0.8078537126553,0.008825014258172
982,80.76567843979,0.8780449905014,1.08715113580823,0.8076567843979,0.008780449905014
983,80.78430655886,0.8694720168658,1.07628827169829,0.8078430655886,0.008694720168658
984,80.79853400554,0.8676977160544,1.07390279629938,0.8079853400554,0.008676977160544
985,80.7864069161,0.876602197006,1.08508625456803,0.807864069161,0.00876602197006
986,80.74701393559,0.8840541670647,1.09484440845068,0.8074701393559,0.008840541670647
987,80.76340359121,0.8684476742684,1.0752985085474,0.8076340359121,0.008684476742684
988,80.7715774585,0.8847509943343,1.0953741677125,0.807715774585,0.008847509943343
989,80.76117018771,0.8849610100153,1.09577536823503,0.8076117018771,0.008849610100153
990,80.73736014987,0.8691113439638,1.07646737811405,0.8073736014987,0.008691113439638
991,80.7053255874,0.8831855877164,1.09433371501606,0.807053255874,0.008831855877164
992,80.66463409144,0.8831687381095,1.09486486619199,0.8066463409144,0.008831687381095
993,80.63263662216,0.8811027769628,1.09273715194456,0.8063263662216,0.008811027769628
994,80.60825273304,0.8789516214541,1.09039904929465,0.8060825273304,0.008789516214541
995,80.5780159676,0.878899514509,1.09074355325701,0.805780159676,0.00878899514509
996,80.54244843019,0.8786117901099,1.09086799226303,0.8054244843019,0.008786117901099
997,80.50752557816,0.8781333725631,1.09074694105531,0.8050752557816,0.008781333725631
998,80.47243693319,0.8771547188946,1.09000640756391,0.8047243693319,0.008771547188946
999,80.43685324741,0.8762606767424,1.0893771217618,0.8043685324741,0.008762606767424
1000,80.40023640387,0.8758443548335,1.08935544720779,0.8040023640387,0.008758443548335
1001,80.36242181542,0.8756775376016,1.08966046296227,0.8036242181542,0.008756775376016
1002,80.32444777992,0.8756614616878,1.09015559507737,0.8032444777992,0.008756614616878
1003,80.28704484082,0.8759543427127,1.09102825300072,0.8028704484082,0.008759543427127
1004,80.25076265547,0.8763386448978,1.09200039463808,0.8025076265547,0.008763386448978
1005,80.21621941077,0.8763181398363,1.09244507691002,0.8021621941077,0.008763181398363
1006,80.1843232924,0.8758919104644,1.09234807316434,0.801843232924,0.008758919104644
1007,80.15372225622,0.8753469941374,1.09208527002559,0.8015372225622,0.008753469941374
1008,80.1223319082,0.8748395742283,1.09187982101001,0.801223319082,0.008748395742283
1009,80.08805622858,0.8743076530644,1.09168294779066,0.8008805622858,0.008743076530644
1010,80.04856006183,0.8737346282392,1.09150574047094,0.8004856006183,0.008737346282392
1011,80.00440470234,0.8734001968246,1.09169013890438,0.8000440470234,0.008734001968246
1012,79.95844056228,0.8732284320508,1.09210287983373,0.7995844056228,0.008732284320508
1013,79.91381430526,0.8728651196498,1.09225811236537,0.7991381430526,0.008728651196498
1014,79.87132326587,0.8722962388162,1.09212694011912,0.7987132326587,0.008722962388162
1015,79.83165101827,0.871834405965,1.09209116289662,0.7983165101827,0.00871834405965
1016,79.79529914783,0.8715907493164,1.09228332824679,0.7979529914783,0.008715907493164
1017,79.76197357339,0.871436297342,1.09254605710098,0.7976197357339,0.00871436297342
1018,79.73201432767,0.8714103763772,1.09292407036904,0.7973201432767,0.008714103763772
1019,79.70289935372,0.8715325706335,1.09347662092649,0.7970289935372,0.008715325706335
1020,79.6719231206,0.8716132654919,1.09400304568089,0.796719231206,0.008716132654919
1021,79.63665523813,0.8713721960366,1.09418482410018,0.7963665523813,0.008713721960366
1022,79.59610251972,0.870895937403,1.09414394654215,0.7959610251972,0.00870895937403
1023,79.5496318409,0.8703844063018,1.09414008105352,0.795496318409,0.008703844063018
1024,79.49653615359,0.8698694769528,1.09422311844152,0.7949653615359,0.008698694769528
1025,79.43483735984,0.869237330101,1.09427722016142,0.7943483735984,0.00869237330101
1026,79.36333190562,0.8685539765166,1.09440210694467,0.7936333190562,0.008685539765166
1027,79.28996845557,0.8680077777692,1.09472584574881,0.7928996845557,0.008680077777692
1028,79.22456144618,0.8676068444234,1.09512356848172,0.7922456144618,0.008676068444234
1029,79.17688006967,0.8673130910227,1.09541205748386,0.7917688006967,0.008673130910227
1030,79.15493000203,0.8672568884549,1.09564481761611,0.7915493000203,0.008672568884549
1031,79.16284861543,0.867518539465,1.09586574338598,0.7916284861543,0.00867518539465
1032,79.19042549648,0.8679794288925,1.09606612598777,0.7919042549648,0.008679794288925
1033,79.22527007132,0.8685086379874,1.09625203827712,0.7922527007132,0.008685086379874
1034,79.25524335106,0.8691359382576,1.09662894404068,0.7925524335106,0.008691359382576
1035,79.26736546154,0.8697281561524,1.09720835439445,0.7926736546154,0.008697281561524
1036,79.2520057661,0.869932198452,1.09767846257352,0.792520057661,0.00869932198452
1037,79.21348886557,0.8696365609432,1.09783898348301,0.7921348886557,0.008696365609432
1038,79.16015358233,0.8691041897027,1.09790614390205,0.7916015358233,0.008691041897027
1039,79.10025217139,0.8685424850899,1.09802745408193,0.7910025217139,0.008685424850899
1040,79.04220012409,0.8680228029418,1.09817641915214,0.7904220012409,0.008680228029418
1041,78.99096458762,0.8675357960251,1.09827218917272,0.7899096458762,0.008675357960251
1042,78.94434620077,0.8671395042782,1.09841875448928,0.7894434620077,0.008671395042782
1043,78.89854650148,0.8668036900931,1.09863074610233,0.7889854650148,0.008668036900931
1044,78.84965942774,0.8664007036778,1.09880081913581,0.7884965942774,0.008664007036778
1045,78.79269015591,0.8658604258529,1.09890958684059,0.7879269015591,0.008658604258529
1046,78.7252668901,0.8652858050923,1.09912082775182,0.787252668901,0.008652858050923
1047,78.65713476511,0.8648021060433,1.09945793045452,0.7865713476511,0.008648021060433
1048,78.6012687469,0.8644199308437,1.09975315236599,0.786012687469,0.008644199308437
1049,78.57155315554,0.8642711252268,1.09997968796148,0.7857155315554,0.008642711252268
1050,78.5810812502,0.8645836999663,1.10024408701312,0.785810812502,0.008645836999663
1051,78.63617782532,0.8655316020265,1.10067862650848,0.7863617782532,0.008655316020265
1052,78.71728165191,0.8667289319625,1.1010656285048,0.7871728165191,0.008667289319625
1053,78.79873378585,0.867880123239,1.10138841265854,0.7879873378585,0.00867880123239
1054,78.8546385127,0.8687574827384,1.10172020203793,0.788546385127,0.008687574827384
1055,78.85910763696,0.8690984111804,1.10209009107918,0.7885910763696,0.008690984111804
1056,78.79435010983,0.8685272127612,1.10227092621562,0.7879435010983,0.008685272127612
1057,78.67576015558,0.8674368123327,1.10254646490527,0.7867576015558,0.008674368123327
1058,78.52755242253,0.8661228701088,1.10295411405221,0.7852755242253,0.008661228701088
1059,78.37390173955,0.8647366922737,1.10334776383517,0.7837390173955,0.008647366922737
1060,78.23881332243,0.8633845735437,1.10352462784118,0.7823881332243,0.008633845735437
1061,78.14017475448,0.862406540881,1.10366599971234,0.7814017475448,0.00862406540881
1062,78.07357822171,0.8617806846894,1.10380580001361,0.7807357822171,0.008617806846894
1063,78.0289338108,0.861423075543,1.10397904145625,0.780289338108,0.00861423075543
1064,77.99678593767,0.8611859069296,1.10412999276381,0.7799678593767,0.008611859069296
1065,77.96707480636,0.8609984204955,1.10431027793961,0.7796707480636,0.008609984204955
1066,77.93032898185,0.860801052926,1.1045777223993,0.7793032898185,0.00860801052926
1067,77.88369850488,0.8605159688133,1.10487301621838,0.7788369850488,0.008605159688133
1068,77.82671275199,0.8600772998042,1.10511837053301,0.7782671275199,0.008600772998042
1069,77.76008591112,0.8595240406932,1.10535376938194,0.7776008591112,0.008595240406932
1070,77.6845726359,0.8588942076774,1.10561747144179,0.776845726359,0.008588942076774
1071,77.6018264928,0.8581958985925,1.10589651993839,0.776018264928,0.008581958985925
1072,77.51513535478,0.8574605940947,1.1061847343363,0.7751513535478,0.008574605940947
1073,77.42967609429,0.8567959418258,1.10654723749901,0.7742967609429,0.008567959418258
1074,77.35133103794,0.856250927992,1.1069634051572,0.7735133103794,0.00856250927992
1075,77.28592192099,0.8558015782192,1.10731884533136,0.7728592192099,0.008558015782192
1076,77.23599049375,0.8554431876814,1.10757068332104,0.7723599049375,0.008554431876814
1077,77.19836835596,0.8552030807649,1.10779942501061,0.7719836835596,0.008552030807649
1078,77.1686211456,0.8550623213817,1.10804405817798,0.771686211456,0.008550623213817
1079,77.14240575728,0.8549499009792,1.10827487500092,0.7714240575728,0.008549499009792
1080,77.11541206886,0.8548301759483,1.10850756420128,0.7711541206886,0.008548301759483
1081,77.08237000067,0.8547347016865,1.10885887613351,0.7708237000067,0.008547347016865
1082,77.04221049813,0.8546210498955,1.1092893679579,0.7704221049813,0.008546210498955
1083,76.99543688858,0.8543567965448,1.10962003862792,0.7699543688858,0.008543567965448
1084,76.94485804177,0.8539537875358,1.10982567161567,0.7694485804177,0.008539537875358
1085,76.89200791703,0.8535202038636,1.11002460071609,0.7689200791703,0.008535202038636
1086,76.83771629292,0.8531049611543,1.11026850134653,0.7683771629292,0.008531049611543
1087,76.78096922048,0.8526685199412,1.11052065192447,0.7678096922048,0.008526685199412
1088,76.72094562098,0.8522183114987,1.11080266881598,0.7672094562098,0.008522183114987
1089,76.65778296433,0.8517929229964,1.11116300270874,0.7665778296433,0.008517929229964
1090,76.59157562048,0.8513480601726,1.1115426902707,0.7659157562048,0.008513480601726
1091,76.52245782837,0.8507973552601,1.11182701053373,0.7652245782837,0.008507973552601
1092,76.45133086477,0.8501849666456,1.11206038799957,0.7645133086477,0.008501849666456
1093,76.38029336561,0.8495961237146,1.11232372419393,0.7638029336561,0.008495961237146
1094,76.31141178289,0.8490595586328,1.11262462428086,0.7631141178289,0.008490595586328
1095,76.24708236992,0.8485760234066,1.11292917319728,0.7624708236992,0.008485760234066
1096,76.18862582015,0.8481981621313,1.11328712521151,0.7618862582015,0.008481981621313
1097,76.13399997334,0.8479261295661,1.11372859676757,0.7613399997334,0.008479261295661
1098,76.08064093374,0.8476468314819,1.11414260063888,0.7608064093374,0.008476468314819
1099,76.02684939665,0.8472647974511,1.11442839493548,0.7602684939665,0.008472647974511
1100,75.97132636994,0.8468186815896,1.11465564977245,0.7597132636994,0.008468186815896
1101,75.91251887322,0.8463542842573,1.11490739185032,0.7591251887322,0.008463542842573
1102,75.85043048344,0.845872125305,1.11518434360063,0.7585043048344,0.00845872125305
1103,75.78469864505,0.8453483677303,1.11546048588202,0.7578469864505,0.008453483677303
1104,75.71691715044,0.8448648989062,1.11582052030402,0.7571691715044,0.008448648989062
1105,75.64960359439,0.8444413359804,1.11625348429852,0.7564960359439,0.008444413359804
1106,75.58514480548,0.8439993271632,1.11662063932701,0.7558514480548,0.008439993271632
1107,75.52330456373,0.8435109222302,1.11688825999186,0.7552330456373,0.008435109222302
1108,75.46343759699,0.8430459036015,1.11715809728117,0.7546343759699,0.008430459036015
1109,75.40518203587,0.8426372975604,1.11747929626317,0.7540518203587,0.008426372975604
1110,75.34842734778,0.8422405350125,1.11779444463391,0.7534842734778,0.008422405350125
1111,75.29390957981,0.8418702385835,1.11811200040175,0.7529390957981,0.008418702385835
1112,75.23981799116,0.8415835557979,1.11853481077902,0.7523981799116,0.008415835557979
1113,75.18349932193,0.8413126913464,1.1190124148704,0.7518349932193,0.008413126913464
1114,75.12259228299,0.8408874030953,1.11935354936587,0.7512259228299,0.008408874030953
1115,75.0563953193,0.8402893091697,1.11954391840295,0.750563953193,0.008402893091697
1116,74.98501241739,0.8396617939593,1.11977282778254,0.7498501241739,0.008396617939593
1117,74.90983423409,0.8390537493503,1.12008490998431,0.7490983423409,0.008390537493503
1118,74.83206597181,0.8384206827321,1.12040296074138,0.7483206597181,0.008384206827321
1119,74.75181305459,0.8377590309407,1.12072068449885,0.7475181305459,0.008377590309407
1120,74.67038764505,0.837106891258,1.12106943282153,0.7467038764505,0.00837106891258
1121,74.58904014736,0.8364422554517,1.12140101789647,0.7458904014736,0.008364422554517
1122,74.50897215368,0.8357506703233,1.121677894844,0.7450897215368,0.008357506703233
1123,74.4304955674,0.8350702517246,1.12194638146458,0.744304955674,0.008350702517246
1124,74.35370938117,0.8344633365246,1.12228877815197,0.7435370938117,0.008344633365246
1125,74.2787163428,0.8339029709333,1.12266745037003,0.742787163428,0.008339029709333
1126,74.20672581028,0.8333581465643,1.12302239111708,0.7420672581028,0.008333581465643
1127,74.13737352169,0.8328576806769,1.12339787763487,0.7413737352169,0.008328576806769
1128,74.06840482012,0.8323904102434,1.12381306478102,0.7406840482012,0.008323904102434
1129,73.99750709153,0.8319099390639,1.12424049371674,0.7399750709153,0.008319099390639
1130,73.92384610705,0.8312874986024,1.12451873431829,0.7392384610705,0.008312874986024
1131,73.84803102335,0.8306032745344,1.12474667641683,0.7384803102335,0.008306032745344
1132,73.77068891761,0.8299032282289,1.12497692566728,0.7377068891761,0.008299032282289
1133,73.69245188113,0.8291985222912,1.12521499980587,0.7369245188113,0.008291985222912
1134,73.61174033745,0.8284599714952,1.12544543533054,0.7361174033745,0.008284599714952
1135,73.52982079162,0.8277770362543,1.12577050690791,0.7352982079162,0.008277770362543
1136,73.44958867762,0.8271856052348,1.12619501365137,0.7344958867762,0.008271856052348
1137,73.37338310178,0.8266026602039,1.12657018834374,0.7337338310178,0.008266026602039
1138,73.30057763171,0.8259848951006,1.12684636572806,0.7330057763171,0.008259848951006
1139,73.22931133495,0.8253904856974,1.12713129572129,0.7322931133495,0.008253904856974
1140,73.15792602482,0.8248383896573,1.12747645330659,0.7315792602482,0.008248383896573
1141,73.08516491868,0.8242837558445,1.12784004354599,0.7308516491868,0.008242837558445
1142,73.0121216855,0.8237370410383,1.12821956412464,0.730121216855,0.008237370410383
1143,72.94003471718,0.8232312029028,1.12864109003351,0.7294003471718,0.008232312029028
1144,72.8699972065,0.8227554929354,1.12907304031296,0.728699972065,0.008227554929354
1145,72.80291619457,0.8222628947193,1.129436755695,0.7280291619457,0.008222628947193
1146,72.73886802432,0.8217734973315,1.12975843541687,0.7273886802432,0.008217734973315
1147,72.67647637469,0.8213040924875,1.13008243307393,0.7267647637469,0.008213040924875
1148,72.61393104733,0.8208393253333,1.13041576663612,0.7261393104733,0.008208393253333
1149,72.54942208579,0.8203440167375,1.13073818254188,0.7254942208579,0.008203440167375
1150,72.48075534885,0.8198200523034,1.1310865185629,0.7248075534885,0.008198200523034
1151,72.40628738584,0.819236695373,1.13144413966074,0.7240628738584,0.00819236695373
1152,72.32785735638,0.8186007718229,1.13179181817791,0.7232785735638,0.008186007718229
1153,72.24852734238,0.8178862107857,1.1320455113359,0.7224852734238,0.008178862107857
1154,72.17181613831,0.8171751842168,1.13226357315266,0.7217181613831,0.008171751842168
1155,72.1015233113,0.8165667842222,1.13252362324809,0.721015233113,0.008165667842222
1156,72.04043752082,0.8160933131018,1.13282670287218,0.7204043752082,0.008160933131018
1157,71.98768594372,0.8157263039325,1.13314700040537,0.7198768594372,0.008157263039325
1158,71.9390751924,0.8154421542631,1.13351770520015,0.719390751924,0.008154421542631
1159,71.88903281777,0.8151688620648,1.13392659507766,0.7188903281777,0.008151688620648
1160,71.83210011472,0.8147849618229,1.13429088182253,0.7183210011472,0.008147849618229
1161,71.76538754171,0.8142195304198,1.13455742149595,0.7176538754171,0.008142195304198
1162,71.69163751665,0.8135523235164,1.13479389186425,0.7169163751665,0.008135523235164
1163,71.61429178891,0.8128607327102,1.13505378941146,0.7161429178891,0.008128607327102
1164,71.53652084427,0.8121809212894,1.13533746358376,0.7153652084427,0.008121809212894
1165,71.45924013637,0.8115220785658,1.13564330801324,0.7145924013637,0.008115220785658
1166,71.38455236373,0.8109339649057,1.13600763478028,0.7138455236373,0.008109339649057
1167,71.31262832415,0.8103916442446,1.1363928988299,0.7131262832415,0.008103916442446
1168,71.24303807374,0.8098292245341,1.13671349008992,0.7124303807374,0.008098292245341
1169,71.17412673903,0.8092339080164,1.13697764214736,0.7117412673903,0.008092339080164
1170,71.10240427111,0.808613578091,1.13725208926522,0.7110240427111,0.00808613578091
1171,71.02485668241,0.8079535229243,1.13756445371948,0.7102485668241,0.008079535229243
1172,70.94207505167,0.807236175243,1.13788069302323,0.7094207505167,0.00807236175243
1173,70.8574780157,0.8065057931465,1.13820843717836,0.708574780157,0.008065057931465
1174,70.77332130949,0.8057999896122,1.13856460980326,0.7077332130949,0.008057999896122
1175,70.69180166265,0.8051178044345,1.1389125549192,0.7069180166265,0.008051178044345
1176,70.61402999409,0.8044410370082,1.1392085072549,0.7061402999409,0.008044410370082
1177,70.53800940063,0.8037693764384,1.13948406436207,0.7053800940063,0.008037693764384
1178,70.46180103652,0.8031142367571,1.13978669994661,0.7046180103652,0.008031142367571
1179,70.38335948731,0.8024454409805,1.14010676220305,0.7038335948731,0.008024454409805
1180,70.29928563704,0.8017011115679,1.14041146265289,0.7029928563704,0.008017011115679
1181,70.20761421594,0.8008824810523,1.14073450578879,0.7020761421594,0.008008824810523
1182,70.11215013189,0.8000444955545,1.14109251256667,0.7011215013189,0.008000444955545
1183,70.01770667238,0.7992173345,1.14145031661722,0.7001770667238,0.007992173345
1184,69.9275502734,0.7984230076983,1.1417860408046,0.699275502734,0.007984230076983
1185,69.84484466862,0.7977138784324,1.14212277544201,0.6984484466862,0.007977138784324
1186,69.7720685718,0.7971229324234,1.14246710573459,0.697720685718,0.007971229324234
1187,69.70688010732,0.7966037231182,1.14279067129637,0.6970688010732,0.007966037231182
1188,69.64565824672,0.7961256342089,1.14310877985907,0.6964565824672,0.007961256342089
1189,69.58429324287,0.79567486842,1.14346906656486,0.6958429324287,0.0079567486842
1190,69.51870208775,0.7951943791488,1.14385676842048,0.6951870208775,0.007951943791488
1191,69.44632310854,0.7946052453712,1.14420059954691,0.6944632310854,0.007946052453712
1192,69.37085189251,0.7939413819903,1.14448844194751,0.6937085189251,0.007939413819903
1193,69.29421321652,0.7932758770772,1.14479382946234,0.6929421321652,0.007932758770772
1194,69.21785466683,0.7926392109602,1.14513692280041,0.6921785466683,0.007926392109602
1195,69.14408557242,0.7920350448384,1.14548487883152,0.6914408557242,0.007920350448384
1196,69.07673736341,0.7915293912399,1.14586968269172,0.6907673736341,0.007915293912399
1197,69.0143563842,0.7911167302603,1.14630748109304,0.690143563842,0.007911167302603
1198,68.95435342674,0.7907062077367,1.14670962519688,0.6895435342674,0.007907062077367
1199,68.89347059538,0.7901901011271,1.14697386312265,0.6889347059538,0.007901901011271
1200,68.82905978074,0.789606006593,1.14719859476266,0.6882905978074,0.00789606006593
1201,68.76064472869,0.7890389334487,1.14751532153607,0.6876064472869,0.007890389334487
1202,68.69048451064,0.788518879503,1.14793029212199,0.6869048451064,0.00788518879503
1203,68.62091169931,0.7880439395456,1.14840202502516,0.6862091169931,0.007880439395456
1204,68.55232706245,0.7876286501694,1.14894516921633,0.6855232706245,0.007876286501694
1205,68.48456931931,0.7872251654156,1.14949275908439,0.6848456931931,0.007872251654156
1206,68.41722575329,0.7867306850247,1.149901470518,0.6841722575329,0.007867306850247
